ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj
600900.SH,20260617,28.1185,28.1701,27.7982,27.8912,28.0875,-0.1963,-0.6988,1034441.5,2794894.312,hfq
600900.SH,20260618,27.8189,27.8706,27.5297,27.54,27.8912,-0.3512,-1.2593,1295944.98,3466900.701,hfq
600900.SH,20260622,27.5401,27.9843,27.3851,27.8293,27.5401,0.2893,1.0503,1497328.67,4009564.149,hfq
600900.SH,20260623,27.819,28.1495,27.7467,27.757,27.8293,-0.0723,-0.2598,1185654.7,3206812.85,hfq
600900.SH,20260624,27.757,27.8913,27.4368,27.4781,27.757,-0.2789,-1.0048,1134560.72,3026880.697,hfq
600900.SH,20260625,27.3747,27.4574,27.0648,27.0855,27.478,-0.3926,-1.4286,1321875.74,3482768.792,hfq
600900.SH,20260626,27.1165,27.602,27.0132,27.5297,27.0855,0.4442,1.64,1282651.88,3395741.671,hfq
600900.SH,20260629,27.4264,27.788,27.1269,27.726,27.5297,0.1963,0.7129,1232579.06,3286300.313,hfq
600900.SH,20260630,27.5917,27.726,27.2508,27.3438,27.726,-0.3822,-1.3785,1022776.53,2712032.641,hfq
600900.SH,20260701,27.3128,27.602,27.2302,27.5194,27.3438,0.1756,0.6422,909397.56,2417436.712,hfq
600900.SH,20260702,27.6743,27.9842,27.4264,27.8396,27.5194,0.3202,1.1637,1400553.04,3761292.696,hfq
600900.SH,20260703,27.8499,28.1288,27.695,27.9429,27.8396,0.1033,0.3711,1028243.27,2779267.352,hfq
